fish,metric,y,baseline,recovery,drug,dose
112,avg_latency_max_speed_vibration_startle_rep_1,0.45993984,0,0,1,50.0
112,avg_latency_max_speed_vibration_startle_rep_2,0.6399163,0,0,1,50.0
113,avg_latency_max_speed_vibration_startle_rep_1,0.65324789,0,0,1,50.0
113,avg_latency_max_speed_vibration_startle_rep_2,0.59325574,0,0,1,50.0
114,avg_latency_max_speed_vibration_startle_rep_1,0.47327143,0,0,1,50.0
114,avg_latency_max_speed_vibration_startle_rep_2,0.36661871,0,0,1,50.0
115,avg_latency_max_speed_vibration_startle_rep_1,0.5066004,0,0,1,50.0
115,avg_latency_max_speed_vibration_startle_rep_2,0.64658209,0,0,1,50.0
116,avg_latency_max_speed_vibration_startle_rep_1,0.56659256,0,0,1,50.0
116,avg_latency_max_speed_vibration_startle_rep_2,0.21330543,0,0,1,50.0
117,avg_latency_max_speed_vibration_startle_rep_1,0.67991107,0,0,1,50.0
117,avg_latency_max_speed_vibration_startle_rep_2,0.6332505,0,0,1,50.0
118,avg_latency_max_speed_vibration_startle_rep_1,0.45327405,0,0,1,50.0
118,avg_latency_max_speed_vibration_startle_rep_2,0.57325835,0,0,1,50.0
119,avg_latency_max_speed_vibration_startle_rep_1,0.59325574,0,0,1,50.0
119,avg_latency_max_speed_vibration_startle_rep_2,0.58658994,0,0,1,50.0
120,avg_latency_max_speed_vibration_startle_rep_1,0.22663702,0,0,1,50.0
120,avg_latency_max_speed_vibration_startle_rep_2,0.11998431,0,0,1,50.0
101,max_speed_vibration_startle_all,0.00436222,0,0,1,50.0
102,max_speed_vibration_startle_all,0.01503473,0,0,1,50.0
103,max_speed_vibration_startle_all,0.02680852,0,0,1,50.0
104,max_speed_vibration_startle_all,0.00320577,0,0,1,50.0
105,max_speed_vibration_startle_all,0.00292738,0,0,1,50.0
106,max_speed_vibration_startle_all,0.00290716,0,0,1,50.0
107,max_speed_vibration_startle_all,0.01535764,0,0,1,50.0
108,max_speed_vibration_startle_all,0.00246231,0,0,1,50.0
109,max_speed_vibration_startle_all,0.00865724,0,0,1,50.0
110,max_speed_vibration_startle_all,0.00697565,0,0,1,50.0
111,max_speed_vibration_startle_all,0.00488714,0,0,1,50.0
112,max_speed_vibration_startle_all,0.01029195,0,0,1,50.0
113,max_speed_vibration_startle_all,0.00458802,0,0,1,50.0
114,max_speed_vibration_startle_all,0.00317651,0,0,1,50.0
115,max_speed_vibration_startle_all,0.01023077,0,0,1,50.0
116,max_speed_vibration_startle_all,0.00181581,0,0,1,50.0
117,max_speed_vibration_startle_all,0.03822917,0,0,1,50.0
118,max_speed_vibration_startle_all,0.01463786,0,0,1,50.0
119,max_speed_vibration_startle_all,0.01532556,0,0,1,50.0
120,max_speed_vibration_startle_all,0.0019017,0,0,1,50.0
101,diff_max_speed_vibration_startle_all,0.00142963,0,0,1,50.0
102,diff_max_speed_vibration_startle_all,0.00664839,0,0,1,50.0
103,diff_max_speed_vibration_startle_all,0.0140756,0,0,1,50.0
104,diff_max_speed_vibration_startle_all,0.00035522,0,0,1,50.0
105,diff_max_speed_vibration_startle_all,8.272e-05,0,0,1,50.0
106,diff_max_speed_vibration_startle_all,0.00036657,0,0,1,50.0
107,diff_max_speed_vibration_startle_all,0.00637361,0,0,1,50.0
108,diff_max_speed_vibration_startle_all,-6.943e-05,0,0,1,50.0
109,diff_max_speed_vibration_startle_all,-0.00179096,0,0,1,50.0
110,diff_max_speed_vibration_startle_all,-0.00055561,0,0,1,50.0
111,diff_max_speed_vibration_startle_all,-0.00195506,0,0,1,50.0
112,diff_max_speed_vibration_startle_all,0.00253093,0,0,1,50.0
113,diff_max_speed_vibration_startle_all,-0.00138505,0,0,1,50.0
114,diff_max_speed_vibration_startle_all,-0.00049143,0,0,1,50.0
115,diff_max_speed_vibration_startle_all,-0.00299981,0,0,1,50.0
116,diff_max_speed_vibration_startle_all,0.0001074,0,0,1,50.0
117,diff_max_speed_vibration_startle_all,-0.00307073,0,0,1,50.0
118,diff_max_speed_vibration_startle_all,0.00727217,0,0,1,50.0
119,diff_max_speed_vibration_startle_all,0.00465299,0,0,1,50.0
120,diff_max_speed_vibration_startle_all,0.00063524,0,0,1,50.0
101,avg_latency_max_speed_vibration_startle_all,0.68990976,0,0,1,50.0
102,avg_latency_max_speed_vibration_startle_all,0.60992022,0,0,1,50.0
103,avg_latency_max_speed_vibration_startle_all,0.60658733,0,0,1,50.0
104,avg_latency_max_speed_vibration_startle_all,0.60325443,0,0,1,50.0
105,avg_latency_max_speed_vibration_startle_all,0.41327928,0,0,1,50.0
106,avg_latency_max_speed_vibration_startle_all,0.53992938,0,0,1,50.0
107,avg_latency_max_speed_vibration_startle_all,0.5066004,0,0,1,50.0
108,avg_latency_max_speed_vibration_startle_all,0.59992153,0,0,1,50.0
109,avg_latency_max_speed_vibration_startle_all,0.44660825,0,0,1,50.0
110,avg_latency_max_speed_vibration_startle_all,0.49326881,0,0,1,50.0
111,avg_latency_max_speed_vibration_startle_all,0.41327928,0,0,1,50.0
112,avg_latency_max_speed_vibration_startle_all,0.54992807,0,0,1,50.0
113,avg_latency_max_speed_vibration_startle_all,0.62325181,0,0,1,50.0
114,avg_latency_max_speed_vibration_startle_all,0.41994507,0,0,1,50.0
115,avg_latency_max_speed_vibration_startle_all,0.57659125,0,0,1,50.0
116,avg_latency_max_speed_vibration_startle_all,0.38994899,0,0,1,50.0
117,avg_latency_max_speed_vibration_startle_all,0.65658079,0,0,1,50.0
118,avg_latency_max_speed_vibration_startle_all,0.5132662,0,0,1,50.0
119,avg_latency_max_speed_vibration_startle_all,0.58992284,0,0,1,50.0
120,avg_latency_max_speed_vibration_startle_all,0.17331066,0,0,1,50.0
101,mean_speed_vibration_startle_rep_1,0.00097534,0,0,1,50.0
101,mean_speed_vibration_startle_rep_2,0.0006843,0,0,1,50.0
102,mean_speed_vibration_startle_rep_1,0.00068288,0,0,1,50.0
102,mean_speed_vibration_startle_rep_2,0.00119439,0,0,1,50.0
103,mean_speed_vibration_startle_rep_1,0.00241182,0,0,1,50.0
103,mean_speed_vibration_startle_rep_2,0.00215761,0,0,1,50.0
104,mean_speed_vibration_startle_rep_1,0.00062853,0,0,1,50.0
104,mean_speed_vibration_startle_rep_2,0.00069002,0,0,1,50.0
105,mean_speed_vibration_startle_rep_1,0.00087778,0,0,1,50.0
105,mean_speed_vibration_startle_rep_2,0.00070757,0,0,1,50.0
106,mean_speed_vibration_startle_rep_1,0.00076883,0,0,1,50.0
106,mean_speed_vibration_startle_rep_2,0.00079303,0,0,1,50.0
107,mean_speed_vibration_startle_rep_1,0.00118923,0,0,1,50.0
107,mean_speed_vibration_startle_rep_2,0.00130404,0,0,1,50.0
108,mean_speed_vibration_startle_rep_1,0.00077772,0,0,1,50.0
108,mean_speed_vibration_startle_rep_2,0.00063095,0,0,1,50.0
109,mean_speed_vibration_startle_rep_1,0.00112639,0,0,1,50.0
109,mean_speed_vibration_startle_rep_2,0.00065917,0,0,1,50.0
110,mean_speed_vibration_startle_rep_1,0.00094207,0,0,1,50.0
110,mean_speed_vibration_startle_rep_2,0.00108616,0,0,1,50.0
111,mean_speed_vibration_startle_rep_1,0.00082656,0,0,1,50.0
111,mean_speed_vibration_startle_rep_2,0.00076325,0,0,1,50.0
112,mean_speed_vibration_startle_rep_1,0.00084116,0,0,1,50.0
112,mean_speed_vibration_startle_rep_2,0.00080806,0,0,1,50.0
113,mean_speed_vibration_startle_rep_1,0.00067887,0,0,1,50.0
113,mean_speed_vibration_startle_rep_2,0.00069951,0,0,1,50.0
114,mean_speed_vibration_startle_rep_1,0.00116758,0,0,1,50.0
114,mean_speed_vibration_startle_rep_2,0.00079119,0,0,1,50.0
115,mean_speed_vibration_startle_rep_1,0.00071638,0,0,1,50.0
115,mean_speed_vibration_startle_rep_2,0.00093709,0,0,1,50.0
116,mean_speed_vibration_startle_rep_1,0.00065457,0,0,1,50.0
116,mean_speed_vibration_startle_rep_2,0.0005683,0,0,1,50.0
117,mean_speed_vibration_startle_rep_1,0.00070085,0,0,1,50.0
117,mean_speed_vibration_startle_rep_2,0.00195645,0,0,1,50.0
118,mean_speed_vibration_startle_rep_1,0.00115353,0,0,1,50.0
118,mean_speed_vibration_startle_rep_2,0.00131951,0,0,1,50.0
119,mean_speed_vibration_startle_rep_1,0.00162548,0,0,1,50.0
119,mean_speed_vibration_startle_rep_2,0.00110233,0,0,1,50.0
120,mean_speed_vibration_startle_rep_1,0.00067379,0,0,1,50.0
120,mean_speed_vibration_startle_rep_2,0.0006517000000000001,0,0,1,50.0
101,diff_mean_speed_vibration_startle_rep_1,0.0005522,0,0,1,50.0
101,diff_mean_speed_vibration_startle_rep_2,0.00024413,0,0,1,50.0
102,diff_mean_speed_vibration_startle_rep_1,-6.78e-06,0,0,1,50.0
102,diff_mean_speed_vibration_startle_rep_2,0.00162411,0,0,1,50.0
103,diff_mean_speed_vibration_startle_rep_1,0.00229603,0,0,1,50.0
103,diff_mean_speed_vibration_startle_rep_2,0.00222514,0,0,1,50.0
104,diff_mean_speed_vibration_startle_rep_1,9.802e-05,0,0,1,50.0
104,diff_mean_speed_vibration_startle_rep_2,0.00021173,0,0,1,50.0
105,diff_mean_speed_vibration_startle_rep_1,-3.386e-05,0,0,1,50.0
105,diff_mean_speed_vibration_startle_rep_2,-0.00010003,0,0,1,50.0
106,diff_mean_speed_vibration_startle_rep_1,7.531e-05,0,0,1,50.0
106,diff_mean_speed_vibration_startle_rep_2,-0.00012156,0,0,1,50.0
107,diff_mean_speed_vibration_startle_rep_1,0.00205591,0,0,1,50.0
107,diff_mean_speed_vibration_startle_rep_2,1.706e-05,0,0,1,50.0
108,diff_mean_speed_vibration_startle_rep_1,-0.00025112,0,0,1,50.0
108,diff_mean_speed_vibration_startle_rep_2,5.72e-06,0,0,1,50.0
109,diff_mean_speed_vibration_startle_rep_1,-0.0008445,0,0,1,50.0
109,diff_mean_speed_vibration_startle_rep_2,2.983e-05,0,0,1,50.0
110,diff_mean_speed_vibration_startle_rep_1,-0.00040760000000000004,0,0,1,50.0
110,diff_mean_speed_vibration_startle_rep_2,-0.00030492,0,0,1,50.0
111,diff_mean_speed_vibration_startle_rep_1,-0.00010737,0,0,1,50.0
111,diff_mean_speed_vibration_startle_rep_2,-0.00015683,0,0,1,50.0
112,diff_mean_speed_vibration_startle_rep_1,-1.168e-05,0,0,1,50.0
112,diff_mean_speed_vibration_startle_rep_2,0.00156457,0,0,1,50.0
113,diff_mean_speed_vibration_startle_rep_1,3.076e-05,0,0,1,50.0
113,diff_mean_speed_vibration_startle_rep_2,-0.00049683,0,0,1,50.0
114,diff_mean_speed_vibration_startle_rep_1,-0.00028503,0,0,1,50.0
114,diff_mean_speed_vibration_startle_rep_2,3.999e-05,0,0,1,50.0
115,diff_mean_speed_vibration_startle_rep_1,-0.00025675,0,0,1,50.0
115,diff_mean_speed_vibration_startle_rep_2,-2.399e-05,0,0,1,50.0
116,diff_mean_speed_vibration_startle_rep_1,-6.98e-06,0,0,1,50.0
116,diff_mean_speed_vibration_startle_rep_2,-3.535e-05,0,0,1,50.0
117,diff_mean_speed_vibration_startle_rep_1,-5.572e-05,0,0,1,50.0
117,diff_mean_speed_vibration_startle_rep_2,-0.00086913,0,0,1,50.0
118,diff_mean_speed_vibration_startle_rep_1,0.00157898,0,0,1,50.0
118,diff_mean_speed_vibration_startle_rep_2,0.00039379,0,0,1,50.0
119,diff_mean_speed_vibration_startle_rep_1,0.0011777,0,0,1,50.0
119,diff_mean_speed_vibration_startle_rep_2,0.00055126,0,0,1,50.0
120,diff_mean_speed_vibration_startle_rep_1,0.0001628,0,0,1,50.0
120,diff_mean_speed_vibration_startle_rep_2,0.00016436,0,0,1,50.0
101,avg_latency_mean_speed_vibration_startle_rep_1,0.6332505,0,0,1,50.0
101,avg_latency_mean_speed_vibration_startle_rep_2,0.74656902,0,0,1,50.0
102,avg_latency_mean_speed_vibration_startle_rep_1,0.49326881,0,0,1,50.0
102,avg_latency_mean_speed_vibration_startle_rep_2,0.72657163,0,0,1,50.0
103,avg_latency_mean_speed_vibration_startle_rep_1,0.52659779,0,0,1,50.0
103,avg_latency_mean_speed_vibration_startle_rep_2,0.68657686,0,0,1,50.0
104,avg_latency_mean_speed_vibration_startle_rep_1,0.54659517,0,0,1,50.0
104,avg_latency_mean_speed_vibration_startle_rep_2,0.65991368,0,0,1,50.0
105,avg_latency_mean_speed_vibration_startle_rep_1,0.41327928,0,0,1,50.0
105,avg_latency_mean_speed_vibration_startle_rep_2,0.41327928,0,0,1,50.0
106,avg_latency_mean_speed_vibration_startle_rep_1,0.64658209,0,0,1,50.0
106,avg_latency_mean_speed_vibration_startle_rep_2,0.43327666,0,0,1,50.0
107,avg_latency_mean_speed_vibration_startle_rep_1,0.43327666,0,0,1,50.0
107,avg_latency_mean_speed_vibration_startle_rep_2,0.57992415,0,0,1,50.0
108,avg_latency_mean_speed_vibration_startle_rep_1,0.51993199,0,0,1,50.0
108,avg_latency_mean_speed_vibration_startle_rep_2,0.67991107,0,0,1,50.0
109,avg_latency_mean_speed_vibration_startle_rep_1,0.46660563,0,0,1,50.0
109,avg_latency_mean_speed_vibration_startle_rep_2,0.42661087,0,0,1,50.0
110,avg_latency_mean_speed_vibration_startle_rep_1,0.49326881,0,0,1,50.0
110,avg_latency_mean_speed_vibration_startle_rep_2,0.49326881,0,0,1,50.0
111,avg_latency_mean_speed_vibration_startle_rep_1,0.35995292,0,0,1,50.0
111,avg_latency_mean_speed_vibration_startle_rep_2,0.46660563,0,0,1,50.0
112,avg_latency_mean_speed_vibration_startle_rep_1,0.45993984,0,0,1,50.0
112,avg_latency_mean_speed_vibration_startle_rep_2,0.6399163,0,0,1,50.0
113,avg_latency_mean_speed_vibration_startle_rep_1,0.65324789,0,0,1,50.0
113,avg_latency_mean_speed_vibration_startle_rep_2,0.59325574,0,0,1,50.0
114,avg_latency_mean_speed_vibration_startle_rep_1,0.47327143,0,0,1,50.0
114,avg_latency_mean_speed_vibration_startle_rep_2,0.36661871,0,0,1,50.0
115,avg_latency_mean_speed_vibration_startle_rep_1,0.5066004,0,0,1,50.0
115,avg_latency_mean_speed_vibration_startle_rep_2,0.64658209,0,0,1,50.0
116,avg_latency_mean_speed_vibration_startle_rep_1,0.56659256,0,0,1,50.0
116,avg_latency_mean_speed_vibration_startle_rep_2,0.21330543,0,0,1,50.0
117,avg_latency_mean_speed_vibration_startle_rep_1,0.67991107,0,0,1,50.0
117,avg_latency_mean_speed_vibration_startle_rep_2,0.6332505,0,0,1,50.0
118,avg_latency_mean_speed_vibration_startle_rep_1,0.45327405,0,0,1,50.0
118,avg_latency_mean_speed_vibration_startle_rep_2,0.57325835,0,0,1,50.0
119,avg_latency_mean_speed_vibration_startle_rep_1,0.59325574,0,0,1,50.0
119,avg_latency_mean_speed_vibration_startle_rep_2,0.58658994,0,0,1,50.0
120,avg_latency_mean_speed_vibration_startle_rep_1,0.22663702,0,0,1,50.0
120,avg_latency_mean_speed_vibration_startle_rep_2,0.11998431,0,0,1,50.0
101,mean_speed_vibration_startle_all,0.00082982,0,0,1,50.0
102,mean_speed_vibration_startle_all,0.00093864,0,0,1,50.0
103,mean_speed_vibration_startle_all,0.00228472,0,0,1,50.0
104,mean_speed_vibration_startle_all,0.00065928,0,0,1,50.0
105,mean_speed_vibration_startle_all,0.00079267,0,0,1,50.0
106,mean_speed_vibration_startle_all,0.00078093,0,0,1,50.0
107,mean_speed_vibration_startle_all,0.00124664,0,0,1,50.0
108,mean_speed_vibration_startle_all,0.00070433,0,0,1,50.0
109,mean_speed_vibration_startle_all,0.00089278,0,0,1,50.0
110,mean_speed_vibration_startle_all,0.00101412,0,0,1,50.0
111,mean_speed_vibration_startle_all,0.0007949,0,0,1,50.0
112,mean_speed_vibration_startle_all,0.00082461,0,0,1,50.0
113,mean_speed_vibration_startle_all,0.00068919,0,0,1,50.0
114,mean_speed_vibration_startle_all,0.00097938,0,0,1,50.0
115,mean_speed_vibration_startle_all,0.00082673,0,0,1,50.0
116,mean_speed_vibration_startle_all,0.00061144,0,0,1,50.0
117,mean_speed_vibration_startle_all,0.00132865,0,0,1,50.0
118,mean_speed_vibration_startle_all,0.00123652,0,0,1,50.0
119,mean_speed_vibration_startle_all,0.0013639000000000001,0,0,1,50.0
120,mean_speed_vibration_startle_all,0.00066274,0,0,1,50.0
101,diff_mean_speed_vibration_startle_all,0.00039816,0,0,1,50.0
102,diff_mean_speed_vibration_startle_all,0.00080866,0,0,1,50.0
103,diff_mean_speed_vibration_startle_all,0.00226058,0,0,1,50.0
104,diff_mean_speed_vibration_startle_all,0.00015488,0,0,1,50.0
105,diff_mean_speed_vibration_startle_all,-6.695e-05,0,0,1,50.0
106,diff_mean_speed_vibration_startle_all,-2.312e-05,0,0,1,50.0
107,diff_mean_speed_vibration_startle_all,0.00103648,0,0,1,50.0
108,diff_mean_speed_vibration_startle_all,-0.0001227,0,0,1,50.0
109,diff_mean_speed_vibration_startle_all,-0.00040733,0,0,1,50.0
110,diff_mean_speed_vibration_startle_all,-0.00035626,0,0,1,50.0
111,diff_mean_speed_vibration_startle_all,-0.00013209999999999999,0,0,1,50.0
112,diff_mean_speed_vibration_startle_all,0.00077645,0,0,1,50.0
113,diff_mean_speed_vibration_startle_all,-0.00023304,0,0,1,50.0
114,diff_mean_speed_vibration_startle_all,-0.00012252,0,0,1,50.0
115,diff_mean_speed_vibration_startle_all,-0.00014037,0,0,1,50.0
116,diff_mean_speed_vibration_startle_all,-2.117e-05,0,0,1,50.0
117,diff_mean_speed_vibration_startle_all,-0.00046243,0,0,1,50.0
118,diff_mean_speed_vibration_startle_all,0.00098639,0,0,1,50.0
119,diff_mean_speed_vibration_startle_all,0.00086448,0,0,1,50.0
120,diff_mean_speed_vibration_startle_all,0.00016358,0,0,1,50.0
101,avg_latency_mean_speed_vibration_startle_all,0.68990976,0,0,1,50.0
102,avg_latency_mean_speed_vibration_startle_all,0.60992022,0,0,1,50.0
103,avg_latency_mean_speed_vibration_startle_all,0.60658733,0,0,1,50.0
104,avg_latency_mean_speed_vibration_startle_all,0.60325443,0,0,1,50.0
105,avg_latency_mean_speed_vibration_startle_all,0.41327928,0,0,1,50.0
106,avg_latency_mean_speed_vibration_startle_all,0.53992938,0,0,1,50.0
107,avg_latency_mean_speed_vibration_startle_all,0.5066004,0,0,1,50.0
108,avg_latency_mean_speed_vibration_startle_all,0.59992153,0,0,1,50.0
109,avg_latency_mean_speed_vibration_startle_all,0.44660825,0,0,1,50.0
110,avg_latency_mean_speed_vibration_startle_all,0.49326881,0,0,1,50.0
111,avg_latency_mean_speed_vibration_startle_all,0.41327928,0,0,1,50.0
112,avg_latency_mean_speed_vibration_startle_all,0.54992807,0,0,1,50.0
113,avg_latency_mean_speed_vibration_startle_all,0.62325181,0,0,1,50.0
114,avg_latency_mean_speed_vibration_startle_all,0.41994507,0,0,1,50.0
115,avg_latency_mean_speed_vibration_startle_all,0.57659125,0,0,1,50.0
116,avg_latency_mean_speed_vibration_startle_all,0.38994899,0,0,1,50.0
117,avg_latency_mean_speed_vibration_startle_all,0.65658079,0,0,1,50.0
118,avg_latency_mean_speed_vibration_startle_all,0.5132662,0,0,1,50.0
119,avg_latency_mean_speed_vibration_startle_all,0.58992284,0,0,1,50.0
120,avg_latency_mean_speed_vibration_startle_all,0.17331066,0,0,1,50.0
21,thigmotaxis_mean_distance_light_epoch_1,0.00546888,0,0,1,0.05
21,thigmotaxis_mean_distance_light_epoch_2,0.00574202,0,0,1,0.05
21,thigmotaxis_mean_distance_light_epoch_3,0.00653772,0,0,1,0.05
22,thigmotaxis_mean_distance_light_epoch_1,0.00675285,0,0,1,0.05
22,thigmotaxis_mean_distance_light_epoch_2,0.00676157,0,0,1,0.05
22,thigmotaxis_mean_distance_light_epoch_3,0.00695678,0,0,1,0.05
23,thigmotaxis_mean_distance_light_epoch_1,0.00242076,0,0,1,0.05
23,thigmotaxis_mean_distance_light_epoch_2,0.00297912,0,0,1,0.05
23,thigmotaxis_mean_distance_light_epoch_3,0.00460674,0,0,1,0.05
24,thigmotaxis_mean_distance_light_epoch_1,0.00422005,0,0,1,0.05
24,thigmotaxis_mean_distance_light_epoch_2,0.00658864,0,0,1,0.05
24,thigmotaxis_mean_distance_light_epoch_3,0.00628309,0,0,1,0.05
25,thigmotaxis_mean_distance_light_epoch_1,0.00443317,0,0,1,0.05
25,thigmotaxis_mean_distance_light_epoch_2,0.00655222,0,0,1,0.05
25,thigmotaxis_mean_distance_light_epoch_3,0.00705008,0,0,1,0.05
26,thigmotaxis_mean_distance_light_epoch_1,0.00702823,0,0,1,0.05
26,thigmotaxis_mean_distance_light_epoch_2,0.00363687,0,0,1,0.05
26,thigmotaxis_mean_distance_light_epoch_3,0.00295538,0,0,1,0.05
27,thigmotaxis_mean_distance_light_epoch_1,0.00281386,0,0,1,0.05
27,thigmotaxis_mean_distance_light_epoch_2,0.00614098,0,0,1,0.05
27,thigmotaxis_mean_distance_light_epoch_3,0.00636494,0,0,1,0.05
28,thigmotaxis_mean_distance_light_epoch_1,0.00423975,0,0,1,0.05
28,thigmotaxis_mean_distance_light_epoch_2,0.0048631,0,0,1,0.05
28,thigmotaxis_mean_distance_light_epoch_3,0.00676655,0,0,1,0.05
29,thigmotaxis_mean_distance_light_epoch_1,0.00693398,0,0,1,0.05
29,thigmotaxis_mean_distance_light_epoch_2,0.00420445,0,0,1,0.05
29,thigmotaxis_mean_distance_light_epoch_3,0.00739962,0,0,1,0.05
30,thigmotaxis_mean_distance_light_epoch_1,0.00575903,0,0,1,0.05
30,thigmotaxis_mean_distance_light_epoch_2,0.00615009,0,0,1,0.05
30,thigmotaxis_mean_distance_light_epoch_3,0.00402876,0,0,1,0.05
31,thigmotaxis_mean_distance_light_epoch_1,0.00706836,0,0,1,0.05
31,thigmotaxis_mean_distance_light_epoch_2,0.0069382,0,0,1,0.05
31,thigmotaxis_mean_distance_light_epoch_3,0.00708084,0,0,1,0.05
32,thigmotaxis_mean_distance_light_epoch_1,0.00290741,0,0,1,0.05
32,thigmotaxis_mean_distance_light_epoch_2,0.00594532,0,0,1,0.05
32,thigmotaxis_mean_distance_light_epoch_3,0.00547792,0,0,1,0.05
33,thigmotaxis_mean_distance_light_epoch_1,0.00706924,0,0,1,0.05
33,thigmotaxis_mean_distance_light_epoch_2,0.00397221,0,0,1,0.05
33,thigmotaxis_mean_distance_light_epoch_3,0.00146323,0,0,1,0.05
34,thigmotaxis_mean_distance_light_epoch_1,0.00712967,0,0,1,0.05
34,thigmotaxis_mean_distance_light_epoch_2,0.0025493,0,0,1,0.05
34,thigmotaxis_mean_distance_light_epoch_3,0.0073982,0,0,1,0.05
35,thigmotaxis_mean_distance_light_epoch_1,0.00648423,0,0,1,0.05
35,thigmotaxis_mean_distance_light_epoch_2,0.00661824,0,0,1,0.05
35,thigmotaxis_mean_distance_light_epoch_3,0.00673675,0,0,1,0.05
36,thigmotaxis_mean_distance_light_epoch_1,0.00502963,0,0,1,0.05
36,thigmotaxis_mean_distance_light_epoch_2,0.00681178,0,0,1,0.05
36,thigmotaxis_mean_distance_light_epoch_3,0.00627652,0,0,1,0.05
37,thigmotaxis_mean_distance_light_epoch_1,0.00600934,0,0,1,0.05
37,thigmotaxis_mean_distance_light_epoch_2,0.00676963,0,0,1,0.05
37,thigmotaxis_mean_distance_light_epoch_3,0.00732992,0,0,1,0.05
38,thigmotaxis_mean_distance_light_epoch_1,0.00498833,0,0,1,0.05
38,thigmotaxis_mean_distance_light_epoch_2,0.00280163,0,0,1,0.05
38,thigmotaxis_mean_distance_light_epoch_3,0.00416981,0,0,1,0.05
39,thigmotaxis_mean_distance_light_epoch_1,0.00596865,0,0,1,0.05
39,thigmotaxis_mean_distance_light_epoch_2,0.00479296,0,0,1,0.05
39,thigmotaxis_mean_distance_light_epoch_3,0.00599582,0,0,1,0.05
40,thigmotaxis_mean_distance_light_epoch_1,0.00408795,0,0,1,0.05
40,thigmotaxis_mean_distance_light_epoch_2,0.00549832,0,0,1,0.05
40,thigmotaxis_mean_distance_light_epoch_3,0.00578055,0,0,1,0.05
21,thigmotaxis_total_time_light_epoch_1,164.07853899999995,0,0,1,0.05
21,thigmotaxis_total_time_light_epoch_2,189.67519103,0,0,1,0.05
21,thigmotaxis_total_time_light_epoch_3,245.43456454,0,0,1,0.05
22,thigmotaxis_total_time_light_epoch_1,281.59650133,0,0,1,0.05
22,thigmotaxis_total_time_light_epoch_2,272.73099424,0,0,1,0.05
22,thigmotaxis_total_time_light_epoch_3,284.72942488,0,0,1,0.05
23,thigmotaxis_total_time_light_epoch_1,0.0,0,0,1,0.05
23,thigmotaxis_total_time_light_epoch_2,0.0,0,0,1,0.05
23,thigmotaxis_total_time_light_epoch_3,0.0,0,0,1,0.05
24,thigmotaxis_total_time_light_epoch_1,0.0,0,0,1,0.05
24,thigmotaxis_total_time_light_epoch_2,283.36293695,0,0,1,0.05
24,thigmotaxis_total_time_light_epoch_3,260.29928694,0,0,1,0.05
